	b1	b2	b3	c1	c2	c3	b_mean	b_std	c_mean	c_std	fold_change	log2_fold_change	abs_log2_fold_change	p_value	fwer	FWER
1771900_at	6.9988822388609	7.05604039341963	7.21472505311241	7.43517614673785	7.50110645026831	7.4682719513211	7.08988256179765	0.111830225728099	7.46818484944242	0.0329652380691779	0.949344814667648	-0.0749959064211485	0.0749959064211485	0.00492766767862672	1	1
1771901_at	7.61687588620667	7.66824138430088	7.86988204213981	6.91767301745525	6.89280557854303	6.88718909925078	7.71833310421579	0.133734490831801	6.89922256508302	0.0162234584619006	1.11872504929444	0.161855506590892	0.161855506590892	0.00045976699528651	1	1
1771902_at	7.02370300616875	7.10719052751495	7.0002222356152	7.51513342302374	7.47269829092604	7.46576745958223	7.04370525643297	0.0562194039430497	7.484533057844	0.0267263141422268	0.941101495844282	-0.087577771875125	0.087577771875125	0.000253719961429529	1	1
1771903_at	2.32115081377803	2.07900693485305	2.26483604488238	2.08497894347592	2.12232520194752	2.14181995464928	2.22166459783782	0.126713238870884	2.11637470002424	0.0288839313919821	1.04975012119185	0.0700459547296122	0.0700459547296122	0.233211183316409	1	1
1771904_at	1.59929543291956	1.613061376037	1.47499379317489	1.47407378185607	1.69050920069548	1.47407378185607	1.56245020071048	0.0760515792850615	1.54621892146921	0.124959047329103	1.01049740047538	0.0150656103607975	0.0150656103607975	0.856959350346589	1	1
1771905_at	2.0347982313749	2.30667581194896	2.07900693485305	1.92022992783562	1.89502039386023	2.07962766830655	2.14016032605897	0.145890910089317	1.9649593300008	0.100102452558194	1.08916265766076	0.123219425016225	0.123219425016225	0.161471131203272	1	1
1771906_at	12.0151316708702	12.114665312938	12.123288910613	11.3913505446878	11.2689638149589	11.2083176871644	12.0843619648071	0.0601100391628049	11.2895440156037	0.0932358044274328	1.07040301610985	0.0981540862270894	0.0981540862270894	0.000242388094360235	1	1
1771907_at	1.84799395944646	1.86951789228132	1.84726173462864	1.6899005369417	1.51116490015029	1.71142446977656	1.85492452878547	0.0126435252950826	1.63749663562285	0.109934528069217	1.13278066557976	0.179868546672107	0.179868546672107	0.0271968790134347	1	1
1771908_at	7.61710139849666	6.55575333680388	6.47008682320483	11.3977199070786	11.5902326808205	11.5572279785419	6.88098051950179	0.638936733375996	11.5150601888137	0.102950880915967	0.597563573847954	-0.742835887574477	0.742835887574477	0.000242972183135354	1	1
1771909_at	1.31955968557565	1.31955968557565	1.29192481854567	1.06276628775819	1.04744792554128	1.15979838516878	1.31034806323232	0.0159549979187785	1.09000419948942	0.0609268768380278	1.20214955487889	0.265616387447174	0.265616387447174	0.00374410133978885	1	1
1771910_at	6.09696108957487	6.20840390192348	6.03595249723382	6.10838127937191	6.07365280523532	6.10880797964555	6.11377249624406	0.0874462079824324	6.09694735475093	0.0201747997792336	1.00275960091406	0.0039757792910799	0.0039757792910799	0.761661583653462	1	1
1771911_at	11.9642186181705	11.9272621221917	11.9012058612775	11.158768895355	11.0777989682271	11.096887011702	11.9308955338799	0.0316631196060346	11.1111516250947	0.0423277884043897	1.07377668278181	0.102693982016776	0.102693982016776	1.14210730152054e-05	0.124809485910164	0.124809485910164
1771912_at	1.50980681655057	1.4599963908955	1.48830007874383	1.68326332797266	1.43315541851183	1.69050920069548	1.48603442872997	0.0249823838629105	1.60230931572666	0.146536365367447	0.927432933294806	-0.108685136928973	0.108685136928973	0.246942594629696	1	1
1771913_at	1.84126110045253	1.68445884803258	1.8094593500851	1.74560490221387	1.63905197850088	1.65074042108062	1.7783930995234	0.0828889047699632	1.67846576726512	0.0584371671433043	1.05953492421898	0.083431142374668	0.083431142374668	0.163088139254214	1	1
1771914_at	5.30893524640741	5.23187929168679	4.95907866576466	4.4070972112947	4.50902382514642	4.49271473437134	5.16663106795295	0.183828465641409	4.46961192360415	0.0547500096057317	1.15594623342305	0.209074295262563	0.209074295262563	0.00325563578752524	1	1
1771915_at	10.7645199146985	10.6856427409757	10.811263559934	11.3666714475594	11.2700438608409	11.3399673175599	10.7538087385361	0.0634916885113761	11.3255608753201	0.0498987155372512	0.9495166603157	-0.0747347806168843	0.0747347806168843	0.000253924913007731	1	1
1771916_at	6.68257567147574	6.72895315835506	6.73572479807893	6.81174147621739	6.60028593425873	6.44848721741907	6.71575120930324	0.0289296734987713	6.62017154263173	0.182441750153445	1.01443764199402	0.0206801846106043	0.0206801846106043	0.420801673961577	1	1
1771917_at	2.23405892594829	2.32627001505375	2.49656666566269	1.80951546282114	1.87012655603511	1.75839339551789	2.35229853555491	0.133175415381745	1.81267847145805	0.0559336951892112	1.29769210182257	0.375948121498328	0.375948121498328	0.00293895192419506	1	1
1771918_at	1.88167474761922	1.69963444357871	1.73913485397867	1.76782866077888	1.56706409724751	1.83652984456529	1.7734813483922	0.0957571372413791	1.72380753419723	0.140022647930686	1.028816334312	0.0409854533421131	0.0409854533421131	0.638702691237533	1	1
1771919_at	1.5939096832227	1.32442777083159	1.35448925927949	1.29892639528999	1.32442777083159	1.31091706424308	1.42427557111126	0.147674379178662	1.31142374345489	0.0127582358300898	1.0860529086953	0.119094387905634	0.119094387905634	0.2576990132215	1	1
1771920_at	12.4690571364588	12.5028346899056	12.5540412880139	12.1544346781374	12.0927271627276	12.1660365493528	12.5086443714594	0.0427889098213863	12.1377327967393	0.0394053444791296	1.0305585549568	0.0434264792059636	0.0434264792059636	0.000382148569462863	1	1
1771921_at	7.15220948851799	6.91976796006766	7.19878129841161	7.09040372758615	7.12565879095759	7.13811642621564	7.09025291566575	0.149469305990076	7.11805964825313	0.02474743683716	0.996093495424108	-0.00564693185686174	0.00564693185686174	0.766467514462685	1	1
1771922_at	1.29580925616658	1.20805157925994	1.8367883440574	1.39658493268147	1.19503357965169	1.43237874583647	1.44688305982797	0.340506902230388	1.34133241938988	0.127956289984504	1.07869088893423	0.109281503480242	0.109281503480242	0.641662975235899	1	1
1771923_at	0.940886189553794	1.05449562042085	1.24236728322585	1.0089249663752	1.22900001193552	1.02679088998387	1.0792496977335	0.152257301033892	1.08823862276486	0.122229801266048	0.991739931993475	-0.0119662484828396	0.0119662484828396	0.94027381890687	1	1
1771924_at	1.93116469724387	1.87012655603511	1.66308886986332	1.48830007874383	1.22127649688902	1.44704542552223	1.82146004104743	0.140507951971502	1.38554066705169	0.143744651387564	1.31462041090669	0.394646289739954	0.394646289739954	0.0198400371602367	1	1
1771925_at	7.75727102716399	7.54398193863944	7.36144378479114	9.34616750242864	9.47643165765796	9.31822742281856	7.55423225019819	0.198112602114082	9.38027552763505	0.0844373318970402	0.805331594785548	-0.312345160541163	0.312345160541163	0.00012508000758518	1	1
1771926_at	6.78146306598046	6.71412120633164	6.83868812059602	6.50481813501317	6.72895315835506	6.73470343149273	6.77809079763604	0.0623518899286734	6.65615824162032	0.131095908827038	1.01831875859761	0.0261892308291395	0.0261892308291395	0.219410223863744	1	1
1771927_at	1.41389924103174	1.42910048670369	1.62126779058432	1.45074436037252	1.43416756859434	1.20104550328677	1.48808917277325	0.115586234686683	1.36198581075121	0.139624619718285	1.09258786767572	0.127749308249905	0.127749308249905	0.294619459054541	1	1
1771928_at	1.69050920069548	1.87012655603511	1.54815413693891	1.42423847698168	1.69635023701605	1.99597510498449	1.7029299645565	0.161345177169425	1.70552127299407	0.285978624858028	0.998480635522637	-0.00219364649339082	0.00219364649339082	0.989748618240553	1	1
1771929_at	6.98920943043796	6.88615646509611	6.94963454101152	7.08250205831474	7.01786239622599	7.03102409956363	6.94166681218186	0.0519864592318455	7.04379618470145	0.0341601536561653	0.985500805270118	-0.0210710447665156	0.0210710447665156	0.0466925212412169	1	1
1771930_at	8.42602399461115	8.36638066706002	8.29081920480026	8.89527450839822	8.84074394685686	8.7455161808422	8.36107462215714	0.0677583897486892	8.82717821203243	0.075795191398196	0.947196762240516	-0.0782639454107178	0.0782639454107178	0.00136181333142133	1	1
1771931_at	6.83842019358105	6.75211154823387	6.97579042452091	6.65567472336153	6.62023089332582	6.64107680229057	6.85544072211194	0.112806620895502	6.63899413965931	0.0178134607706315	1.03260231563689	0.0462847384957687	0.0462847384957687	0.0304240237806711	1	1
1771932_at	1.32571337010094	1.41700345055056	1.48830007874383	1.37966608828302	1.16770066425602	1.13685408335378	1.41033896646511	0.0814979813733195	1.22807361196427	0.132185805008242	1.14841565906567	0.199644907464043	0.199644907464043	0.111840036170647	1	1
1771933_at	1.00856654324184	0.932125834291933	0.957838716511732	1.06677607482569	0.857930264787657	1.03571120432003	0.966177031348502	0.038896543765853	0.986805847977792	0.112685152091265	0.979095364431044	-0.030478708918193	0.030478708918193	0.779315834456667	1	1
1771934_at	2.30729493382996	2.48691228916959	2.3691051965283	2.64190104154126	2.73401850325609	2.46228368620163	2.38777080650928	0.0912518620729044	2.61273441033299	0.138195412304224	0.913897255329891	-0.129896115116106	0.129896115116106	0.0782684033367311	1	1
1771935_at	6.64594288066881	6.50435031770246	6.75075920995264	6.0314224795383	6.00152629389529	5.97682510168758	6.63368413610797	0.123661000960877	6.00325795837372	0.0273398502820145	1.10501400774473	0.144064658101558	0.144064658101558	0.000994890852681918	1	1
1771936_at	1.20496050096105	1.44943296222835	1.11720489606647	1.14876498177214	1.0532198216225	1.1349040759294	1.25719945308529	0.172164319984411	1.11229629310801	0.0516289966015158	1.13027388554212	0.176672405769304	0.176672405769304	0.235111266370445	1	1
1771937_at	6.35073555317109	6.65214088976981	6.65944139557969	6.19138281941041	6.34703302746517	6.17393100874864	6.55410594617353	0.176161749278171	6.23744895187474	0.0953029046834373	1.05076706787374	0.071442890738578	0.071442890738578	0.0519923820995442	1	1
1771938_at	1.57492328520984	1.88409817192547	1.89680829896699	1.42376110433913	1.36000403621667	1.48830007874383	1.78527658536743	0.182282116505558	1.42402173976654	0.0641484183760772	1.25368632761191	0.326176430910276	0.326176430910276	0.0317340304932677	1	1
1771939_at	1.07383552336968	0.929593163021523	1.06286800954245	1.11142316869691	0.953823954653662	1.07383552336968	1.02209889864455	0.0802997816451315	1.04636088224008	0.082313546853859	0.976812986793245	-0.0338457137085828	0.0338457137085828	0.73328949998507	1	1
1771940_at	7.80265436189404	8.00698559944485	8.03530957309417	8.44540522387647	8.44506235896344	8.43928687265721	7.94831651147769	0.126939584987577	8.44325148516571	0.00343773229673891	0.941380998237753	-0.0871493623454651	0.0871493623454651	0.00251037046317769	1	1
1771941_at	1.01467438564813	1.20551368744668	1.11632459978155	1.08275325258501	0.918880944672772	0.952452291869314	1.11217089095879	0.0954874324216424	0.984695496375699	0.0865635691428631	1.12945666457527	0.175628917918488	0.175628917918488	0.161848342128428	1	1
1771942_at	1.018969671882	1.21714127500314	1.0490311603299	1.07055151543005	1.37828782203549	1.07055151543005	1.09504736907168	0.106799413252723	1.17313028429853	0.177671639458072	0.933440542562125	-0.0993699649721918	0.0993699649721918	0.549733061369101	1	1
1771943_at	10.2353503513053	10.232930703741	10.2221230089476	9.86037173450328	9.90537670900942	9.95780845359349	10.230134687998	0.00704300535910821	9.9078522990354	0.0487655100070606	1.03252797672347	0.0461808725245185	0.0461808725245185	0.000346033081095856	1	1
1771944_at	5.83059093088687	6.00976245653099	5.94093418708313	6.54733318837057	6.76918861541926	6.59359136624262	5.927095858167	0.0903838116633928	6.63670439001082	0.117042758176519	0.893078177037404	-0.163141625377825	0.163141625377825	0.00114463987590114	1	1
1771945_at	2.04378059758578	1.87012655603511	2.45431267715913	2.06226968968242	1.79324635643839	1.57613787766468	2.12273994359334	0.299990482798935	1.8105513079285	0.243527474165584	1.1724273895458	0.229498576910421	0.229498576910421	0.234261331515214	1	1
1771946_at	1.01467438564813	1.16095783479248	1.0786594600921	1.0480966673679	1.16641506498668	0.793614119394005	1.0847638935109	0.0733325299844167	1.00270861724953	0.190499849288284	1.08183362030582	0.113478638151096	0.113478638151096	0.524608820508339	1	1
1771947_at	0.947447792210355	1.11557686352036	1.08770789736973	0.914349046863856	0.751611062891387	1.13813968262312	1.05024418436682	0.0901082321370517	0.934699930792788	0.194066257565416	1.12361641396082	0.168149604841195	0.168149604841195	0.402569881137724	1	1
1771948_at	6.06350382670219	5.94915958564206	6.09371509971788	5.59045649425107	5.68287609387651	5.81996406816135	6.03545950402071	0.0762491782803486	5.69776555209631	0.11547598709301	1.05926778643957	0.0830673535710322	0.0830673535710322	0.0134040148314186	1	1
1771949_at	5.92695196134441	5.44615315719843	5.61257421521086	8.83891785718069	9.05102458951438	9.05526390126887	5.66189311125123	0.24416416126662	8.98173544932131	0.123701824601224	0.63037852130003	-0.665709715774917	0.665709715774917	3.03446755059132e-05	0.33160661392862	0.33160661392862
1771950_at	1.05132450112971	1.17894025214406	1.05114703913016	1.40471236945329	1.08765017169443	1.06842632095504	1.09380393080131	0.073730270459441	1.18692962070092	0.188850161106407	0.921540680866473	-0.117880240709203	0.117880240709203	0.470797433954124	1	1
1771951_at	5.62573955964953	4.94803816470586	4.90487609849783	8.96953028906933	9.31413327483139	9.25447972627379	5.15955127428441	0.404307282952697	9.17938109672484	0.184167471528307	0.562080517184902	-0.831151285752603	0.831151285752603	9.68268271815499e-05	1	1
1771952_at	7.91064816056069	7.96910387584193	7.88629842496004	7.91457552918774	7.91335715262245	7.9336334289675	7.92201682045422	0.0425572613635953	7.9205220369259	0.0113711284099326	1.00018872285455	0.00027224383785072	0.00027224383785072	0.955950640454664	1	1
1771953_at	0.997874890352295	1.01467438564813	1.02033776260172	1.22203458978643	1.15116447359971	0.953766762530841	1.01096234620072	0.0116824477344378	1.10898860863899	0.139018018522769	0.911607511858412	-0.133515282091713	0.133515282091713	0.290482838499983	1	1
1771954_at	7.13959499293787	7.03215286213991	7.15486208950136	7.31565291700211	7.40389270227564	7.34513280626004	7.10886998152638	0.0668760672033587	7.3548928085126	0.0449222457058532	0.966549773954358	-0.0490840667569685	0.0490840667569685	0.0061313126394893	1	1
1771955_at	9.7950016434166	9.90780153594275	9.90947170226379	10.1802898787954	10.2610790100321	10.2094736559342	9.87075829387438	0.0656124982783136	10.2169475149206	0.0409098381517971	0.966116178972181	-0.0497314060864459	0.0497314060864459	0.00148998591978594	1	1
1771956_at	9.69938084378368	9.888154255992	9.81596660924497	9.24903215737103	9.25657689120595	9.17165818683725	9.80116723634022	0.0952529073990573	9.22575574513808	0.0470014905374648	1.06237011981434	0.0872864751767232	0.0872864751767232	0.000718779917134036	1	1
1771957_at	7.35128941800873	7.47372393991543	7.42938631148394	8.01817213848723	7.91763049878928	7.84683114968076	7.41813322313603	0.061988120125189	7.92754459565242	0.0860996550443356	0.935741594844417	-0.0958179104912071	0.0958179104912071	0.00114191757823331	1	1
1771958_at	6.1284122879043	6.0948588251265	6.06522346962026	7.34467777047713	7.49804471033276	7.43750906943471	6.09616486088369	0.0316146482833929	7.42674385008153	0.0772481198538942	0.820839520514332	-0.284827901616059	0.284827901616059	1.02333860177477e-05	0.111830442401946	0.111830442401946
1771959_at	8.51383940433395	8.49247735624092	8.64750576342012	8.6400180192044	8.68673531652276	8.74184857782212	8.551274174665	0.084020671744718	8.68953397118309	0.0509729341712838	0.984088928476877	-0.0231394024167878	0.0231394024167878	0.0714548222549349	1	1
1771960_at	3.24145107360122	2.97298076040279	2.84538252065715	3.55964947104179	3.99517378580154	3.81504911116145	3.01993811822039	0.20216656436639	3.78995745600159	0.218843666930833	0.796826390079434	-0.327662666098017	0.327662666098017	0.0110189667398949	1	1
